Price,Size,Beds,Bath,Location
3990000,905.0,2,2,Badda
12800000,1500.0,3,3,Badda
8990000,1780.0,5,4,Badda
6800000,1000.0,3,2,Badda
6531000,1077.0,2,2,Badda
7800000,1300.0,3,3,Badda
4200000,850.0,2,2,Badda
7800000,1300.0,3,3,Badda
8700000,1475.0,3,3,Badda
3000000,832.0,2,2,Badda
7800000,1300.0,2,3,Badda
7500000,1343.0,3,3,Badda
9812000,1500.0,3,3,Badda
3000000,899.0,2,2,Badda
3100000,899.0,2,2,Badda
6150000,1230.0,3,3,Badda
11000000,1385.0,3,3,Badda
6800000,1235.0,3,3,Badda
9000000,1500.0,3,3,Badda
10000000,1900.0,6,6,Badda
4500000,1000.0,2,2,Badda
7000000,1339.0,3,3,Badda
8250000,1500.0,3,3,Badda
8200000,1356.0,3,3,Badda
5400000,1200.0,3,2,Badda
9000000,1500.0,3,3,Badda
8500000,1400.0,3,4,Badda
7200000,1253.0,3,3,Badda
7000000,1270.0,3,3,Badda
5900000,1475.0,3,3,Badda
15000000,2050.0,3,4,Badda
5900000,1475.0,3,3,Badda
7500000,1300.0,3,3,Badda
4250000,850.0,2,2,Badda
15000000,1700.0,3,3,Badda
15000000,1700.0,3,3,Badda
15000000,1700.0,3,3,Badda
5000000,1000.0,3,2,Badda
4500000,900.0,2,2,Badda
5500000,1120.0,3,2,Badda
4725000,1050.0,3,2,Badda
15000000,1700.0,3,3,Badda
3400000,916.0,2,2,Badda
4725000,1050.0,3,2,Badda
7500000,1045.0,3,3,Badda
6000000,1168.0,3,3,Badda
7000000,1522.0,3,3,Badda
3800000,910.0,2,2,Badda
5200000,925.0,3,2,Badda
7000000,1522.0,3,3,Badda
12200000,1500.0,3,3,Badda
7000000,1522.0,3,3,Badda
7000000,1522.0,3,3,Badda
8000000,1000.0,3,2,Badda
5000000,1120.0,3,3,Badda
8000000,1600.0,3,4,Badda
8000000,1600.0,3,4,Badda
8050000,1548.0,3,3,Badda
7155000,1376.0,3,3,Badda
6000000,1100.0,3,2,Badda
6000000,1100.0,3,2,Badda
4800000,1010.0,3,3,Badda
7363000,1416.0,3,3,Badda
6942000,1335.0,3,3,Badda
4300000,900.0,2,2,Badda
6500000,1020.0,2,2,Badda
4950000,1100.0,3,3,Badda
4500000,1100.0,3,2,Badda
3600000,950.0,3,2,Badda
4500000,1100.0,3,2,Badda
4300000,1050.0,3,2,Badda
4500000,1100.0,3,2,Badda
5850000,1300.0,3,3,Badda
7500000,1020.0,2,2,Badda
6942000,1335.0,3,3,Badda
6942000,1335.0,3,3,Badda
7000000,1331.0,3,3,Badda
6500000,1010.0,3,3,Badda
4500000,850.0,2,2,Badda
6942000,1335.0,3,3,Badda
6942000,1335.0,3,3,Badda
5050000,1150.0,3,3,Badda
5500000,900.0,2,2,Badda
5500000,900.0,2,2,Badda
3700000,700.0,2,2,Badda
5850000,1300.0,3,3,Badda
5900000,1475.0,4,3,Badda
5900000,1475.0,3,3,Badda
5850000,1300.0,3,3,Badda
2625000,750.0,2,2,Badda
4950000,900.0,2,2,Badda
4400000,800.0,2,2,Badda
6200000,1300.0,3,3,Badda
6200000,1200.0,3,3,Badda
5200000,1200.0,3,3,Badda
12000000,1850.0,4,4,Badda
3825000,850.0,2,2,Badda
4240000,720.0,2,2,Badda
4352000,745.0,2,2,Badda
4240000,720.0,2,2,Badda
9393000,1515.0,3,4,Badda
4352000,745.0,2,2,Badda
5200000,1300.0,3,3,Badda
9579000,1545.0,3,4,Badda
6000000,1150.0,3,3,Badda
5460000,1300.0,3,3,Badda
9427000,1714.0,3,3,Badda
11100000,2024.0,4,5,Badda
5187000,943.0,2,2,Badda
9427000,1714.0,3,3,Badda
5423000,986.0,2,2,Badda
11100000,2024.0,4,5,Badda
5187000,943.0,2,2,Badda
5187000,943.0,2,2,Badda
11100000,2024.0,4,5,Badda
5500000,1100.0,3,3,Badda
4500000,993.0,3,2,Badda
9393000,1515.0,3,4,Badda
9579000,1545.0,3,4,Badda
9579000,1545.0,3,4,Badda
9579000,1545.0,3,4,Badda
9393000,1515.0,3,4,Badda
9393000,1515.0,3,4,Badda
7000000,1000.0,3,2,Badda
5500000,1100.0,3,3,Badda
12000000,1600.0,3,3,Badda
6000000,1250.0,3,3,Badda
5225000,950.0,3,3,Badda
5225000,950.0,3,3,Badda
4800000,1010.0,3,2,Badda
7670000,1180.0,3,2,Badda
5850000,1070.0,3,3,Badda
7670000,1180.0,3,2,Badda
6875000,1250.0,3,3,Badda
3000000,700.0,2,2,Badda
7670000,1180.0,3,2,Badda
6000000,1309.0,3,3,Badda
7525000,1075.0,3,3,Badda
7670000,1180.0,3,2,Badda
3000000,750.0,2,2,Badda
7670000,1180.0,3,2,Badda
2900000,832.0,2,2,Badda
2900000,832.0,2,2,Badda
5000000,1160.0,3,3,Badda
6875000,1250.0,3,3,Badda
6738000,1225.0,3,3,Badda
5775000,1050.0,3,3,Badda
6738000,1225.0,3,3,Badda
6875000,1250.0,3,3,Badda
6875000,1250.0,3,3,Badda
5913000,1075.0,3,3,Badda
5913000,1075.0,3,3,Badda
6738000,1225.0,3,3,Badda
5775000,1050.0,3,3,Badda
5913000,1075.0,3,3,Badda
7920000,1320.0,3,3,Badda
8022000,1337.0,3,3,Badda
7920000,1320.0,3,3,Badda
7920000,1320.0,3,3,Badda
9138000,1523.0,3,3,Badda
8022000,1337.0,3,3,Badda
9138000,1523.0,3,3,Badda
7920000,1320.0,3,3,Badda
8022000,1337.0,3,3,Badda
5775000,1050.0,3,3,Badda
7920000,1320.0,3,3,Badda
9138000,1523.0,3,3,Badda
5000000,1350.0,3,3,Badda
3500000,900.0,3,3,Badda
7150000,1300.0,3,3,Badda
8200000,1356.0,3,3,Badda
8022000,1337.0,3,3,Badda
9138000,1523.0,3,3,Badda
8022000,1337.0,3,3,Badda
9138000,1523.0,3,3,Badda
8868000,1478.0,3,3,Badda
8868000,1478.0,3,3,Badda
8868000,1478.0,3,3,Badda
8400000,1400.0,3,3,Badda
8868000,1478.0,3,3,Badda
8868000,1478.0,3,3,Badda
8400000,1400.0,3,3,Badda
8400000,1400.0,3,3,Badda
11000000,1800.0,4,4,Badda
3300000,916.0,2,2,Badda
9393000,1515.0,3,4,Badda
6050000,1100.0,3,3,Badda
5900000,1180.0,3,3,Badda
6000000,850.0,2,2,Badda
6900000,1150.0,3,3,Badda
3500000,950.0,2,2,Badda
5500000,1200.0,3,2,Badda
16000000,2140.0,4,4,Badda
4500000,850.0,2,2,Badda
9270000,1545.0,3,4,Badda
11600000,1550.0,3,3,Badda
8255000,1270.0,3,3,Badda
5400000,1200.0,3,3,Badda
7150000,1300.0,3,3,Badda
8200000,1300.0,3,3,Badda
11700000,1565.0,3,3,Badda
8151000,1254.0,3,3,Badda
5040000,1050.0,3,2,Badda
5040000,1050.0,3,2,Badda
6000000,1500.0,3,3,Badda
8183000,1259.0,3,3,Badda
8028000,1235.0,3,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
5040000,1050.0,3,2,Badda
5500000,1100.0,2,3,Badda
6500000,1340.0,3,3,Badda
5175000,1150.0,3,3,Badda
15000000,1900.0,3,3,Badda
10500000,1524.0,3,3,Badda
4000000,750.0,2,2,Badda
10400000,1890.0,3,3,Badda
10600000,1925.0,3,3,Badda
10400000,1890.0,3,3,Badda
6000000,1000.0,2,2,Badda
9798000,1420.0,3,3,Badda
9812000,1422.0,3,3,Badda
7200000,1253.0,3,3,Badda
8000000,1336.0,3,3,Badda
6325000,1150.0,2,2,Badda
7000000,1160.0,4,4,Badda
8170000,1184.0,3,3,Badda
8000000,1336.0,3,3,Badda
7200000,1253.0,3,3,Badda
3800000,850.0,2,2,Badda
5500000,1036.0,3,2,Badda
7200000,1253.0,3,3,Badda
8000000,1336.0,3,3,Badda
6500000,1370.0,3,3,Badda
8239000,1194.0,3,3,Badda
11600000,1550.0,3,3,Badda
11700000,1565.0,3,3,Badda
8255000,1270.0,3,3,Badda
8151000,1254.0,3,3,Badda
8183000,1259.0,3,3,Badda
8028000,1235.0,3,3,Badda
8183000,1259.0,3,3,Badda
5300000,1050.0,3,2,Badda
8151000,1254.0,3,3,Badda
8255000,1270.0,3,3,Badda
8028000,1235.0,3,3,Badda
11700000,1565.0,3,3,Badda
11600000,1550.0,3,3,Badda
8151000,1254.0,3,3,Badda
8255000,1270.0,3,3,Badda
8028000,1235.0,3,3,Badda
11700000,1565.0,3,3,Badda
8183000,1259.0,3,3,Badda
6500000,1230.0,2,3,Badda
6500000,1400.0,4,3,Badda
6788000,1375.0,3,3,Badda
5020000,1255.0,3,3,Badda
11600000,1550.0,3,3,Badda
4800000,1045.0,3,2,Badda
7080000,1180.0,3,3,Badda
4200000,903.0,3,2,Badda
5400000,900.0,2,2,Badda
7000000,1375.0,3,3,Badda
3700000,1000.0,3,2,Badda
3100000,1000.0,3,2,Badda
4610000,922.0,3,3,Badda
6050000,1100.0,3,2,Badda
6050000,1100.0,3,2,Badda
6050000,1100.0,3,3,Badda
6050000,1200.0,3,2,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,2,Badda
6050000,1200.0,3,2,Badda
6050000,1200.0,3,2,Badda
6050000,1200.0,3,2,Badda
4750000,950.0,3,3,Badda
2800000,650.0,2,2,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1100.0,3,2,Badda
6050000,1108.0,3,3,Badda
6050000,1200.0,3,2,Badda
6050000,1200.0,3,2,Badda
5200000,1020.0,3,2,Badda
5356000,1020.0,3,2,Badda
5200000,1020.0,3,2,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
4725000,1050.0,2,2,Badda
4158000,1260.0,3,3,Badda
5800000,1280.0,3,2,Badda
4000000,800.0,2,2,Badda
7775000,1364.0,3,3,Badda
4190000,735.0,2,2,Badda
5728000,1005.0,3,2,Badda
5700000,1000.0,3,2,Badda
7775000,1364.0,3,3,Badda
3800000,950.0,3,2,Badda
4800000,1200.0,3,3,Badda
4000000,1000.0,3,3,Badda
6050000,1100.0,3,3,Badda
6050000,1100.0,3,3,Badda
6050000,1100.0,3,3,Badda
6050000,1100.0,3,2,Badda
6050000,1100.0,3,2,Badda
6050000,1100.0,3,3,Badda
9960000,1660.0,3,3,Badda
9800000,1405.0,3,3,Badda
6050000,1200.0,3,3,Badda
6698000,1345.0,3,3,Badda
8800000,1650.0,6,4,Badda
6050000,1100.0,3,3,Badda
5500000,1375.0,3,3,Badda
6248000,1255.0,3,3,Badda
9674000,1396.0,3,3,Badda
7200000,1253.0,3,3,Badda
12800000,1495.0,3,3,Badda
12600000,1475.0,3,3,Badda
11800000,1375.0,3,3,Badda
12300000,1443.0,3,3,Badda
10500000,2100.0,6,6,Badda
5100000,1120.0,3,2,Badda
4600000,1120.0,3,2,Badda
6000000,1050.0,2,2,Badda
6788000,1375.0,3,3,Badda
6800000,1250.0,3,3,Badda
10500000,1208.0,3,3,Badda
18000000,2650.0,4,4,Badda
6248000,1255.0,3,3,Badda
4427000,1165.0,3,3,Badda
4700000,1175.0,3,3,Badda
10500000,1208.0,3,3,Badda
10500000,1207.0,3,3,Badda
11200000,1305.0,3,3,Badda
7200000,1450.0,3,3,Badda
7200000,1450.0,3,3,Badda
3500000,760.0,2,2,Badda
3100000,832.0,2,2,Badda
7500000,1440.0,4,4,Badda
7500000,1375.0,3,3,Badda
4400000,1100.0,3,2,Badda
7500000,1800.0,4,4,Badda
5760000,960.0,2,2,Badda
6500000,1350.0,3,3,Badda
4760000,952.0,2,2,Badda
9500000,1250.0,4,4,Badda
6000000,1110.0,3,2,Badda
15000000,2050.0,3,4,Badda
7000000,1500.0,3,3,Badda
7000000,1232.0,3,3,Badda
2200000,650.0,2,1,Badda
4600000,1030.0,3,2,Badda
2340000,780.0,2,2,Badda
6788000,1375.0,3,3,Badda
3420000,760.0,2,2,Badda
2871000,638.0,2,2,Badda
3420000,760.0,2,2,Badda
2871000,638.0,2,2,Badda
5600000,1050.0,3,3,Badda
6000000,1180.0,3,3,Badda
8040000,1340.0,3,3,Badda
8040000,1340.0,3,3,Badda
4600000,1150.0,3,3,Badda
6400000,1200.0,3,3,Badda
4000000,750.0,2,2,Badda
1600000,400.0,2,1,Badda
10500000,1207.0,3,3,Badda
12800000,1495.0,3,3,Badda
10500000,1208.0,3,3,Badda
12600000,1475.0,3,3,Badda
12800000,1500.0,3,3,Badda
12800000,1500.0,3,3,Badda
10500000,1207.0,3,3,Badda
11200000,1305.0,3,3,Badda
8000000,1440.0,4,4,Badda
11100000,1750.0,3,3,Badda
5200000,1300.0,3,3,Badda
7400000,1850.0,4,3,Badda
10800000,1750.0,3,3,Badda
11100000,1750.0,3,3,Badda
11100000,1750.0,3,3,Badda
11100000,1750.0,3,3,Badda
8645000,1330.0,3,3,Badda
8645000,1330.0,3,3,Badda
7800000,1200.0,3,3,Badda
4500000,1250.0,3,2,Badda
3800000,860.0,2,2,Badda
4500000,900.0,2,2,Badda
3800000,1250.0,3,3,Badda
6000000,900.0,2,2,Badda
5000000,950.0,2,2,Badda
7500000,1420.0,3,4,Badda
4000000,830.0,2,2,Badda
6500000,1180.0,3,2,Badda
3000000,832.0,2,2,Badda
4200000,900.0,2,2,Badda
4200000,720.0,2,2,Badda
7350000,1350.0,3,3,Badda
8664000,1333.0,3,3,Badda
6500000,1250.0,3,2,Badda
6500000,1000.0,3,3,Badda
3000000,832.0,2,2,Badda
5000000,850.0,3,2,Badda
3000000,832.0,2,2,Badda
6000000,1000.0,3,2,Badda
4000000,870.0,2,2,Badda
8800000,1171.0,3,3,Badda
7000000,1212.0,3,3,Badda
9270000,1500.0,3,3,Badda
4500000,1100.0,3,2,Badda
7600000,1200.0,3,3,Badda
8775000,1350.0,3,3,Badda
5175000,1150.0,3,3,Badda
5400000,1200.0,3,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
5500000,1100.0,2,3,Badda
8500000,1650.0,3,3,Badda
5400000,1250.0,3,3,Badda
5040000,1050.0,3,2,Badda
5040000,1050.0,3,2,Badda
5040000,1050.0,3,2,Badda
6800000,1300.0,3,3,Badda
8500000,1650.0,3,3,Badda
8500000,1650.0,3,3,Badda
3500000,920.0,3,2,Badda
3800000,920.0,3,2,Badda
3400000,920.0,3,2,Badda
5750000,1150.0,3,3,Badda
4200000,940.0,3,2,Badda
8000000,1250.0,3,3,Badda
4500000,1010.0,3,3,Badda
8000000,1500.0,3,3,Badda
5800000,1100.0,3,2,Badda
5800000,1100.0,3,2,Badda
7000000,1375.0,3,3,Badda
3700000,1000.0,3,2,Badda
3100000,1000.0,3,2,Badda
4800000,1250.0,3,2,Badda
6490000,1298.0,3,3,Badda
6787000,1234.0,3,3,Badda
4750000,950.0,3,3,Badda
5700000,1150.0,3,3,Badda
4610000,922.0,3,3,Badda
6160000,1200.0,3,3,Badda
2800000,650.0,2,2,Badda
4500000,1010.0,3,3,Badda
5265000,1170.0,3,3,Badda
7000000,1350.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
3500000,700.0,2,1,Badda
6050000,1200.0,3,3,Badda
3000000,840.0,2,2,Badda
7000000,1350.0,3,3,Badda
9940000,1420.0,3,3,Badda
9954000,1422.0,3,3,Badda
8358000,1194.0,3,3,Badda
8288000,1184.0,3,3,Badda
10668000,1524.0,3,3,Badda
3000000,700.0,2,2,Badda
6900000,1150.0,3,2,Badda
5265000,1170.0,3,3,Badda
5787000,1286.0,3,3,Badda
6322500,1405.0,3,3,Badda
3000000,860.0,2,2,Badda
5200000,1020.0,3,2,Badda
5356000,1020.0,3,2,Badda
5200000,1020.0,3,2,Badda
3000000,700.0,2,2,Badda
3500000,700.0,2,1,Badda
2000000,700.0,2,1,Badda
7200000,1250.0,3,3,Badda
7104000,1480.0,3,3,Badda
6960000,1450.0,3,3,Badda
6050000,1200.0,3,3,Badda
4410000,980.0,2,2,Badda
4725000,1050.0,2,2,Badda
4410000,980.0,2,2,Badda
5150000,1030.0,3,2,Badda
5025000,1005.0,3,2,Badda
5150000,1030.0,3,2,Badda
5025000,1005.0,3,2,Badda
5025000,1003.0,3,2,Badda
5150000,1030.0,3,2,Badda
5503500,1223.0,3,3,Badda
6265000,1253.0,3,3,Badda
6265000,1253.0,3,3,Badda
6265000,1253.0,3,3,Badda
4275000,950.0,3,2,Badda
6050000,1200.0,3,3,Badda
6500000,1630.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
5500000,1100.0,3,2,Badda
4950000,1000.0,3,2,Badda
4455000,1350.0,3,3,Badda
4158000,1260.0,3,3,Badda
4158000,1260.0,3,3,Badda
4158000,1260.0,3,3,Badda
4158000,1260.0,3,3,Badda
5500000,1350.0,3,3,Badda
5500000,1350.0,3,3,Badda
5800000,1280.0,3,2,Badda
2500000,800.0,2,2,Badda
2700000,800.0,2,2,Badda
7500000,1336.0,3,3,Badda
4800000,1041.0,3,3,Badda
7774800,1364.0,3,3,Badda
4189500,735.0,2,2,Badda
5728500,1005.0,3,2,Badda
5700000,1000.0,3,2,Badda
7774800,1364.0,3,3,Badda
7500000,1336.0,3,3,Badda
7500000,1336.0,3,3,Badda
7300000,1253.0,3,3,Badda
7500000,1336.0,3,3,Badda
7500000,1336.0,3,3,Badda
7300000,1253.0,3,3,Badda
6800000,1110.0,3,3,Badda
4250000,850.0,2,2,Badda
4000000,850.0,2,2,Badda
7590000,1650.0,3,3,Badda
7590000,1650.0,3,3,Badda
7590000,1650.0,3,3,Badda
7590000,1650.0,3,3,Badda
7590000,1650.0,3,3,Badda
5400000,1200.0,3,3,Badda
5175000,1150.0,3,3,Badda
6039500,1231.0,3,3,Badda
5539500,1231.0,3,3,Badda
5539500,1231.0,3,3,Badda
5000000,1000.0,3,3,Badda
5085000,1130.0,3,2,Badda
3465000,870.0,3,2,Badda
4200000,1200.0,3,3,Badda
3800000,950.0,3,2,Badda
4800000,1200.0,3,3,Badda
4000000,1000.0,3,3,Badda
4200000,1200.0,3,3,Badda
4130000,1180.0,3,3,Badda
13500000,1870.0,3,4,Badda
3825000,850.0,2,2,Badda
7000000,1450.0,4,4,Badda
6800000,1400.0,4,3,Badda
4000000,930.0,2,2,Badda
4360000,1090.0,3,2,Badda
2700000,682.0,2,1,Badda
4158000,1260.0,3,3,Badda
4455000,1350.0,3,3,Badda
4455000,1350.0,3,3,Badda
4158000,1260.0,3,3,Badda
5200000,1000.0,3,3,Badda
6600000,1320.0,3,3,Badda
5400000,900.0,2,2,Badda
6500000,1105.0,3,3,Badda
7350000,1300.0,3,4,Badda
6697600,1345.0,3,3,Badda
4500000,850.0,2,2,Badda
7995000,1230.0,3,4,Badda
10500000,2100.0,6,6,Badda
5000000,1210.0,3,3,Badda
3825000,850.0,3,2,Badda
10000000,1200.0,3,3,Badda
10000000,1200.0,3,3,Badda
3600000,800.0,3,2,Badda
8420000,1650.0,6,4,Badda
8420000,1650.0,4,4,Badda
7000000,1175.0,3,3,Badda
5100000,1120.0,3,2,Badda
5200000,1120.0,3,2,Badda
4600000,1120.0,3,2,Badda
6500000,1400.0,4,3,Badda
6787500,1375.0,3,3,Badda
6787500,1375.0,3,3,Badda
6787500,1375.0,3,3,Badda
6247500,1255.0,3,3,Badda
5692500,1265.0,3,3,Badda
6247500,1255.0,3,3,Badda
6247500,1255.0,3,3,Badda
6000000,1243.0,3,3,Badda
6000000,1500.0,3,3,Badda
6000000,1500.0,3,3,Badda
5200000,1300.0,3,3,Badda
5400000,1350.0,3,3,Badda
5236000,1300.0,3,3,Badda
5344000,1336.0,3,3,Badda
5344000,1336.0,3,3,Badda
5400000,1350.0,3,3,Badda
7500000,1465.0,3,3,Badda
4000000,850.0,2,2,Badda
4000000,900.0,2,2,Badda
4300000,1250.0,3,2,Badda
4427000,1165.0,3,3,Badda
4700000,1175.0,3,3,Badda
4095000,1170.0,3,2,Badda
6800000,1214.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6080000,1080.0,3,2,Badda
6480000,1080.0,3,3,Badda
5000000,1224.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
6050000,1200.0,3,3,Badda
5200000,1100.0,3,3,Badda
7800000,1393.0,3,3,Badda
7900000,1398.0,3,3,Badda
7800000,1393.0,3,3,Badda
7900000,1398.0,3,3,Badda
7900000,1398.0,3,3,Badda
11500000,1500.0,3,3,Badda
3500000,600.0,1,1,Badda
8000000,1400.0,3,3,Badda
6710000,1220.0,3,3,Badda
3600000,815.0,2,2,Badda
5500000,1300.0,3,3,Badda
6500000,1050.0,3,3,Badda
5500000,1254.0,3,3,Badda
4700000,1160.0,3,2,Badda
4700000,940.0,2,2,Badda
25000000,1920.0,3,3,Banani
28000000,2199.0,3,3,Banani
22500000,1736.0,3,3,Banani
17200000,1663.0,2,3,Banani
20000000,1920.0,3,4,Banani
45000000,3190.0,4,4,Banani
45000000,3190.0,4,4,Banani
18000000,1418.0,3,2,Banani
35000000,2512.0,3,3,Banani
45000000,3190.0,4,4,Banani
25000000,2100.0,4,4,Banani
32000000,2141.0,3,4,Banani
16800000,1698.0,3,3,Banani
25000000,2301.0,3,3,Banani
31000000,2305.0,3,3,Banani
13500000,1240.0,3,3,Banani
37000000,2176.0,3,3,Banani
39000000,3021.0,3,3,Banani
22000000,1725.0,3,3,Banani
33000000,2520.0,3,4,Banani
26000000,2200.0,3,4,Banani
27000000,2311.0,3,4,Banani
24000000,2085.0,3,3,Banani
32000000,2283.0,3,4,Banani
26000000,1850.0,3,3,Banani
32000000,2305.0,3,3,Banani
12000000,1309.0,3,3,Banani
22700000,1750.0,3,3,Banani
18500000,1611.0,3,3,Banani
17000000,1550.0,3,3,Banani
18000000,1600.0,3,3,Banani
19000000,1545.0,3,3,Banani
32000000,2000.0,3,3,Banani
46000000,3290.0,4,4,Banani
32000000,2000.0,3,3,Banani
32000000,2000.0,3,3,Banani
24000000,2030.0,3,3,Banani
45000000,3220.0,3,3,Banani
39000000,2450.0,3,3,Banani
30000000,2500.0,3,4,Banani
37000000,2773.0,4,4,Banani
18000000,2040.0,3,3,Banani
37000000,3077.0,4,4,Banani
17000000,1550.0,3,4,Banani
21000000,1885.0,3,3,Banani
36000000,2200.0,4,4,Banani
25000000,2007.0,3,3,Banani
23500000,1960.0,3,3,Banani
34200000,2485.0,3,3,Banani
18000000,1698.0,3,3,Banani
50000000,2777.0,3,4,Banani
40500000,2717.0,3,4,Banani
40000000,2200.0,3,4,Banani
35000000,2330.0,3,3,Banani
37000000,2330.0,3,3,Banani
35000000,2370.0,3,3,Banani
35000000,2330.0,3,3,Banani
37000000,2330.0,3,3,Banani
12000000,1078.0,2,3,Banani
37000000,2370.0,3,3,Banani
22700000,1750.0,3,4,Banani
12000000,1078.0,2,3,Banani
39500000,2500.0,3,4,Banani
40000000,2200.0,4,4,Banani
20000000,1750.0,3,4,Banani
35000000,2210.0,3,4,Banani
23000000,1890.0,3,3,Banani
33900000,3000.0,4,4,Banani
19000000,1680.0,3,3,Banani
18500000,1834.0,3,3,Banani
25000000,2429.0,3,3,Banani
21500000,1950.0,3,3,Banani
39000000,2675.0,3,4,Banani
31000000,2520.0,3,3,Banani
35000000,2130.0,3,4,Banani
27000000,2050.0,4,3,Banani
35000000,2350.0,4,4,Banani
37000000,3077.0,4,3,Banani
14400000,1200.0,2,2,Banani
20000000,1830.0,3,3,Banani
35000000,2260.0,4,4,Banani
22000000,1564.0,3,4,Banani
15800000,1179.0,3,3,Banani
40000000,2450.0,4,5,Banani
27000000,1700.0,4,4,Banani
22700000,1750.0,3,3,Banani
35000000,2600.0,3,4,Banani
36000000,2770.0,3,4,Banani
22700000,1750.0,3,3,Banani
53900000,2994.0,4,4,Banani
18000000,1130.0,2,4,Banani
39000000,2788.0,3,3,Banani
29000000,2130.0,3,3,Banani
26000000,2235.0,3,3,Banani
39000000,2788.0,3,3,Banani
37000000,2669.0,3,3,Banani
22000000,1890.0,3,3,Banani
23000000,1890.0,3,3,Banani
37000000,2250.0,3,3,Banani
18000000,1960.0,3,3,Banani
30000000,2200.0,3,5,Banani
23000000,2275.0,3,3,Banani
25000000,2301.0,3,3,Banani
35000000,2300.0,3,4,Banani
22000000,1953.0,3,3,Banani
33900000,3000.0,4,4,Banani
12500000,1179.0,3,3,Banani
30000000,2250.0,3,4,Banani
31000000,2305.0,3,3,Banani
39000000,2675.0,3,4,Banani
39000000,2675.0,3,4,Banani
39000000,2675.0,3,4,Banani
25000000,2400.0,4,5,Banani
25000000,2400.0,4,5,Banani
31000000,2520.0,3,3,Banani
40000000,2400.0,3,4,Banani
35000000,2130.0,3,4,Banani
13500000,1240.0,3,3,Banani
20000000,1475.0,3,4,Banani
32900000,2350.0,4,4,Banani
32900000,2350.0,4,4,Banani
25000000,2250.0,3,4,Banani
25000000,2250.0,3,4,Banani
55000000,3411.0,4,3,Banani
24000000,1986.0,3,3,Banani
12000000,1200.0,2,2,Banani
18500000,1900.0,3,3,Banani
14400000,1200.0,2,2,Banani
28100000,2228.0,3,4,Banani
35000000,2500.0,3,4,Banani
37000000,2176.0,3,3,Banani
97000000,4287.0,4,4,BananiDOHS
45000000,2726.0,3,4,BananiDOHS
52000000,3590.0,4,5,BananiDOHS
38000000,2576.0,3,4,BananiDOHS
40000000,2337.0,3,4,BananiDOHS
71000000,3492.0,4,4,BananiDOHS
71000000,3500.0,4,4,BananiDOHS
50000000,2300.0,3,3,BananiDOHS
30000000,1800.0,3,3,BananiDOHS
30000000,1800.0,3,3,BananiDOHS
30000000,1800.0,3,3,BananiDOHS
30000000,1800.0,3,3,BananiDOHS
52000000,3590.0,4,5,BananiDOHS
50000000,3590.0,4,5,BananiDOHS
29500000,2000.0,3,3,BananiDOHS
19500000,1500.0,3,2,BananiDOHS
27000000,2000.0,3,3,BananiDOHS
40000000,2337.0,3,4,BananiDOHS
35000000,2133.0,3,4,BananiDOHS
24700000,2056.0,3,4,BananiDOHS
29500000,2000.0,3,3,BananiDOHS
40000000,2337.0,3,4,BananiDOHS
9000000,1400.0,3,3,Banasree
7500000,1220.0,3,3,Banasree
8000000,1100.0,3,3,Banasree
7500000,1330.0,3,3,Banasree
7800000,1300.0,3,3,Banasree
7200000,1180.0,3,3,Banasree
7200000,1180.0,3,3,Banasree
6200000,1077.0,3,2,Banasree
4500000,1000.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
5850000,1125.0,3,3,Banasree
8150000,1590.0,3,3,Banasree
8100000,1564.0,3,3,Banasree
8100000,1564.0,3,3,Banasree
8100000,1564.0,3,3,Banasree
7200000,1250.0,3,3,Banasree
7200000,1250.0,3,3,Banasree
9800000,1597.0,3,3,Banasree
14200000,2350.0,4,5,Banasree
